TractFIPS,ACCESS2_CrudePrev,ARTHRITIS_CrudePrev,BINGE_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COLON_SCREEN_CrudePrev,COPD_CrudePrev,COREM_CrudePrev,COREW_CrudePrev,CSMOKING_CrudePrev,DENTAL_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,LPA_CrudePrev,MAMMOUSE_CrudePrev,MHLTH_CrudePrev,OBESITY_CrudePrev,PHLTH_CrudePrev,SLEEP_CrudePrev,STROKE_CrudePrev,TEETHLOST_CrudePrev
13121005800,25.2,22.7,12.0,43.7,76.2,4.5,10.4,6.5,77.1,71.3,52.8,7.8,21.7,25.0,23.8,46.9,15.6,36.0,3.8,36.3,83.8,15.2,35.3,15.4,45.2,4.9,27.5
13121007703,19.9,26.9,11.1,46.9,82.0,6.3,10.4,7.0,82.6,82.3,64.7,7.5,24.0,30.2,18.4,56.7,17.6,36.2,4.1,32.4,84.8,12.4,35.3,14.0,43.5,5.2,20.2
13121007602,20.9,27.7,10.5,51.4,82.4,6.0,10.5,7.8,82.3,77.8,60.8,8.3,22.1,27.3,19.7,52.2,19.2,39.7,4.4,35.0,85.8,13.3,37.1,15.3,44.1,5.9,23.4
13121009102,12.0,15.5,18.5,26.5,70.1,4.9,7.9,3.7,72.9,77.5,68.8,3.9,35.1,36.7,12.3,72.5,6.7,28.5,2.1,17.8,83.4,9.8,21.8,7.8,33.7,2.0,9.2
13121009802,6.6,19.8,17.3,29.1,77.9,7.7,6.8,4.8,76.1,88.2,73.6,3.8,42.5,45.7,8.1,83.2,7.0,34.8,2.1,14.1,82.5,7.1,17.8,7.1,28.0,1.9,4.9
13121004900,13.4,16.8,17.6,30.4,71.0,4.4,8.4,3.7,73.3,77.6,64.3,4.6,30.1,33.7,15.4,67.8,8.3,30.1,2.3,21.0,85.1,11.1,26.8,9.4,37.1,2.3,11.8
13121004800,23.2,24.5,11.0,43.4,77.8,5.2,11.2,6.6,79.5,71.2,58.7,8.0,20.6,24.6,19.9,49.0,16.4,35.6,4.3,34.8,85.1,14.9,35.4,14.9,43.1,5.5,26.1
13121009603,11.1,14.3,20.7,23.4,69.4,5.2,6.8,3.5,71.1,80.0,70.5,3.3,38.9,40.0,10.6,76.9,5.6,27.8,1.9,15.5,82.7,8.4,19.2,6.7,31.0,1.6,6.7
13121006802,39.5,24.1,8.8,44.0,70.7,3.5,14.8,6.9,76.6,55.9,43.7,12.0,13.7,15.9,36.0,25.8,17.3,34.6,4.9,51.6,83.5,25.0,44.4,22.3,51.4,7.1,53.0
13089023700,23.2,15.4,13.0,32.4,67.7,3.0,11.4,3.1,77.9,64.9,56.8,5.2,26.1,23.7,20.4,57.7,8.9,26.6,2.5,29.9,81.6,15.6,33.0,11.1,44.8,2.8,23.3
13121007900,15.1,26.4,11.4,48.3,84.5,7.6,9.1,6.9,84.6,85.6,71.6,5.8,28.2,34.7,12.9,67.3,15.9,36.8,3.7,26.6,84.8,9.2,30.0,10.9,39.4,4.6,13.7
13121000100,7.9,16.5,20.3,24.4,71.2,5.9,7.0,3.7,72.4,86.0,71.0,3.7,40.9,43.3,10.5,80.9,5.8,30.8,1.8,14.4,83.0,8.2,19.3,7.2,29.9,1.6,5.8
13121008800,11.2,12.7,21.4,22.8,65.8,4.1,7.3,2.6,70.8,79.8,69.5,3.1,35.7,40.2,12.5,75.7,5.4,25.5,1.7,15.8,84.8,9.1,21.6,6.8,33.7,1.5,8.1
13121005501,25.4,20.8,12.7,39.7,72.9,3.9,11.1,5.5,75.6,68.1,52.9,7.7,19.3,23.7,24.9,45.8,13.8,32.9,3.6,35.3,84.9,16.6,36.0,15.2,45.2,4.5,28.3
13121008903,22.7,10.0,19.8,21.2,58.4,2.6,7.4,2.2,68.0,68.6,60.0,3.0,28.0,33.1,14.4,64.4,5.7,23.6,1.7,21.7,84.7,10.8,24.5,7.8,35.9,1.4,12.9
13121003500,26.3,17.2,15.9,37.2,69.1,3.0,9.2,5.3,71.2,66.8,45.7,7.0,19.6,26.8,26.2,45.1,12.7,32.2,3.0,32.9,83.6,15.7,35.8,14.6,44.6,3.8,26.0
13121002900,14.4,14.0,19.7,27.2,70.4,4.0,7.9,3.6,72.0,75.8,67.2,3.7,28.2,31.2,14.5,68.5,7.7,26.3,2.1,19.5,85.7,10.3,24.0,7.9,36.3,2.2,12.5
13121000200,8.2,15.1,21.6,23.6,69.5,5.3,6.7,3.4,71.3,84.5,70.7,3.3,40.0,41.9,10.7,80.2,5.5,29.5,1.7,14.1,83.4,8.1,19.3,6.8,30.4,1.5,5.7
13121002100,21.8,19.5,14.3,38.6,73.0,3.6,9.4,5.5,74.3,72.4,50.5,6.9,23.0,25.7,23.4,49.1,13.6,33.0,3.2,31.9,84.9,14.9,35.8,14.3,44.6,4.0,22.8
13121007300,29.6,26.3,10.2,46.3,77.0,4.5,12.6,7.0,78.9,69.9,50.4,10.3,17.9,21.7,28.5,38.4,18.6,36.5,4.5,43.1,84.7,18.9,41.5,19.3,48.5,6.3,35.6
13121006700,26.9,25.9,11.2,46.6,78.0,5.3,11.4,7.6,78.9,72.5,56.1,9.1,20.5,24.3,24.1,45.2,17.6,37.0,4.5,38.2,83.3,15.9,37.5,16.9,45.3,6.1,30.5
13089020400,7.7,12.5,21.7,19.3,65.0,4.3,7.0,2.3,70.6,82.3,74.2,2.7,43.4,42.5,9.8,84.2,4.1,25.9,1.5,12.3,80.5,8.4,19.6,5.7,30.9,1.1,4.2
13121001700,14.0,13.7,18.3,28.7,69.0,3.7,8.5,3.0,74.4,74.4,65.5,3.5,28.9,32.7,13.9,68.7,7.4,26.3,2.1,19.6,85.8,10.6,25.8,7.9,37.9,2.1,11.9
13121006100,25.6,30.5,9.7,52.6,82.3,6.1,11.3,9.1,81.7,76.3,55.6,10.4,20.0,23.9,24.0,43.9,21.9,40.5,5.2,41.3,84.3,15.5,40.4,18.6,46.3,7.4,31.6
13121002600,28.3,22.5,11.4,40.7,73.4,3.9,11.7,6.1,77.7,71.1,48.3,8.7,18.4,22.9,27.1,40.1,16.1,31.7,4.1,39.4,84.9,17.9,40.7,17.2,48.2,5.4,34.1
13121008902,11.9,9.4,22.1,18.2,56.6,2.9,7.3,2.0,68.7,72.7,65.9,2.6,37.2,39.5,12.2,73.1,3.9,21.7,1.4,15.0,83.2,9.6,19.4,5.9,34.0,1.1,7.7
13121001800,17.2,19.5,15.4,35.0,74.8,4.6,8.9,5.3,73.8,74.7,62.2,5.9,25.3,28.8,18.1,58.8,11.6,32.6,3.0,26.5,85.1,12.6,29.3,11.6,39.1,3.5,17.8
13121008201,23.2,31.1,9.2,52.4,83.7,7.0,10.7,9.6,83.0,79.0,58.8,9.5,21.0,24.3,19.7,48.7,21.5,40.0,5.4,38.8,84.7,13.6,37.3,17.0,43.6,7.5,27.9
13121008700,22.3,23.3,11.7,42.9,77.7,5.1,10.9,6.1,79.8,73.3,59.4,7.2,22.1,26.6,19.9,51.9,15.2,34.2,3.9,33.3,85.2,14.2,34.5,14.0,43.7,5.0,24.5
13121001500,11.7,13.6,21.6,22.7,66.3,4.2,7.4,3.2,68.8,77.2,66.2,3.7,35.1,38.7,13.8,72.6,5.8,27.0,1.8,16.7,82.9,10.2,21.4,7.6,32.9,1.6,8.6
13121007705,23.1,29.8,9.5,51.2,82.6,6.5,11.0,8.7,82.6,77.5,59.9,9.3,20.9,25.2,20.4,48.5,20.6,39.4,5.1,38.0,84.7,14.1,37.9,16.6,44.2,6.9,27.3
13121006801,35.2,14.4,20.2,35.3,62.1,2.5,7.4,5.1,65.9,62.2,39.4,6.5,18.2,,31.2,39.0,11.3,31.8,2.7,35.4,83.7,15.2,36.7,14.5,45.4,3.2,26.4
13121004000,21.1,27.3,11.0,49.8,81.8,6.1,10.3,7.7,82.0,78.8,60.1,8.0,22.6,25.7,19.5,52.9,18.4,38.0,4.4,34.6,85.6,13.0,36.4,15.1,44.1,5.9,23.6
13121007802,18.9,22.9,12.0,42.8,78.8,5.1,10.2,5.7,81.3,79.4,63.1,6.3,23.9,29.8,18.1,57.5,14.9,33.5,3.5,30.0,86.3,12.5,34.7,12.7,43.5,4.3,18.7
13121007706,22.2,20.3,13.3,39.9,74.7,4.3,10.7,4.8,79.0,74.7,62.0,6.2,23.4,28.9,20.9,54.5,12.9,31.6,3.1,30.8,85.7,13.9,34.5,12.7,44.9,3.8,20.8
13121006900,24.1,18.2,16.6,32.7,69.9,4.0,9.4,4.6,71.5,72.0,56.9,6.4,25.0,29.2,22.8,54.5,10.4,31.3,2.7,30.0,82.8,14.4,30.8,12.9,40.9,3.1,21.3
13121007806,24.3,29.3,9.8,51.2,81.7,5.9,11.5,8.1,81.9,76.5,56.8,9.6,20.5,24.9,22.7,46.6,20.3,39.2,4.9,39.3,84.6,15.3,39.4,17.6,46.1,6.7,29.4
13089020100,8.1,16.8,19.0,24.4,72.8,6.0,6.8,3.6,73.5,86.5,74.9,3.5,45.0,42.5,9.4,84.8,5.7,31.6,1.8,13.8,80.2,7.8,20.0,6.7,29.8,1.6,4.8
13121003000,8.7,11.7,23.1,19.3,62.9,4.1,7.0,2.3,69.4,80.8,70.8,2.8,40.7,43.0,10.9,79.5,4.1,24.9,1.4,13.1,84.0,8.6,18.8,5.9,31.2,1.1,5.4
13121007100,28.4,29.5,9.9,50.7,80.9,5.9,11.7,9.2,80.9,73.7,53.0,10.5,19.0,22.4,24.9,41.7,20.9,39.2,5.2,42.6,83.8,16.4,39.4,18.9,46.5,7.5,35.0
13121002800,19.8,10.4,16.6,21.7,58.8,2.2,10.3,2.9,72.3,55.8,58.4,4.2,22.7,24.8,16.7,57.1,6.3,21.4,2.0,24.5,84.4,15.7,24.0,8.9,38.7,2.0,23.4
13121010211,15.4,15.9,19.2,25.1,70.9,5.5,6.8,3.9,72.0,81.0,67.6,3.8,39.3,39.7,10.8,75.5,6.5,30.1,2.0,18.1,81.7,8.6,20.7,7.8,31.3,1.8,8.7
13121002400,22.4,27.5,10.7,49.5,81.0,5.7,10.6,8.0,81.3,77.9,56.4,8.6,21.1,24.7,21.8,48.9,19.3,37.9,4.6,36.9,84.8,14.3,38.5,16.4,45.5,6.2,26.9
13121009801,7.0,24.7,14.9,34.0,81.2,10.1,6.7,6.5,78.3,89.9,73.4,4.8,42.2,41.8,8.4,82.1,8.1,37.5,2.7,16.9,82.0,7.2,17.9,8.3,27.2,2.7,6.2
13121005700,28.5,27.7,10.1,48.7,78.6,5.3,11.9,8.6,79.8,70.7,53.0,10.4,18.2,22.0,25.7,40.1,20.2,38.2,5.1,41.5,84.6,17.3,40.8,18.8,47.2,7.2,34.1
13121007400,31.9,28.8,10.2,50.5,79.7,5.5,11.3,9.2,78.0,69.3,50.8,11.0,18.6,21.8,26.4,38.9,20.6,41.7,5.2,44.2,83.0,17.3,39.8,19.9,45.9,7.2,36.5
13121001100,10.4,12.6,22.1,22.0,65.7,4.1,6.7,2.9,69.5,79.8,69.5,3.1,36.5,40.3,12.0,75.9,5.3,26.5,1.6,15.0,84.3,8.7,20.0,6.6,32.6,1.4,6.6
13121006602,32.7,28.7,9.7,51.3,78.4,4.7,12.6,8.6,78.7,68.4,46.1,11.9,16.6,18.7,31.7,33.0,21.6,39.6,5.2,47.7,84.2,20.0,44.5,21.9,50.1,7.7,42.2
13121010002,6.1,19.9,18.0,28.6,77.2,7.7,6.7,4.6,76.0,89.1,73.5,3.7,43.2,46.6,8.0,84.1,6.8,34.5,2.1,13.6,83.3,6.9,18.2,6.9,27.8,1.9,4.5
13121004300,20.8,9.3,13.0,21.0,51.8,1.7,13.0,1.9,77.0,56.2,54.0,4.1,21.2,24.7,17.7,54.1,5.4,17.9,1.8,26.7,85.5,18.1,27.4,9.2,42.8,1.6,24.5
13121009101,10.0,13.2,20.8,21.5,66.9,4.4,7.4,2.9,70.6,78.0,70.7,3.2,37.9,40.5,11.2,76.3,5.2,25.7,1.7,15.0,83.4,9.2,19.6,6.5,31.9,1.5,7.1
13121000700,27.9,13.1,20.6,32.9,62.0,2.6,8.9,3.8,70.7,62.8,51.9,5.4,24.4,30.0,26.6,48.8,8.8,28.1,2.2,28.9,81.1,14.4,31.5,11.5,44.7,2.6,24.9
13121009502,10.3,23.1,15.9,34.2,80.8,9.0,7.0,6.1,77.2,84.7,74.2,4.8,38.6,40.4,9.5,77.8,8.8,35.3,2.8,18.4,81.0,7.7,19.1,8.3,29.3,2.9,7.6
13089020900,15.3,19.5,16.9,36.7,77.2,5.2,8.5,4.8,75.5,77.5,72.3,5.1,31.2,32.0,16.4,71.1,10.4,33.6,2.7,22.8,82.1,10.9,28.2,9.7,38.1,3.0,13.5
13089020200,8.9,15.8,19.8,23.5,71.7,5.4,7.1,3.6,71.9,81.8,74.4,3.6,44.1,42.3,10.8,81.9,5.6,29.5,1.8,14.5,79.9,8.8,20.0,6.7,30.8,1.6,5.7
13121004400,27.5,21.1,11.2,40.9,71.7,3.9,12.1,5.9,78.0,63.9,54.6,8.2,18.5,22.8,24.8,41.0,14.8,32.6,4.0,37.7,85.1,18.0,38.5,15.8,46.8,5.2,32.5
13121001002,18.4,3.8,23.3,10.2,26.7,0.8,7.9,1.0,63.2,44.8,52.8,2.6,25.1,27.3,15.3,61.0,1.9,12.2,0.9,18.6,84.2,14.6,15.0,5.8,34.4,0.5,20.2
13121001001,13.1,6.5,21.6,13.7,47.6,2.0,6.0,1.5,64.9,68.2,61.9,2.1,36.9,39.9,12.0,69.8,3.0,18.7,1.1,15.5,83.5,9.0,15.3,5.0,34.8,0.8,8.1
13121005502,28.2,23.4,10.8,43.4,74.3,4.4,12.3,6.5,78.2,66.2,53.4,9.0,18.8,21.8,25.9,41.0,15.9,34.4,4.3,39.2,85.0,18.1,38.8,16.9,46.9,5.7,33.0
13121006000,25.0,27.8,10.6,50.5,80.7,5.6,11.1,8.2,80.6,75.4,54.7,9.5,20.4,24.2,23.9,45.6,19.7,39.0,4.7,39.0,84.3,15.4,39.1,17.5,46.0,6.5,30.0
13121011800,24.3,14.8,14.4,33.3,65.3,2.7,10.7,4.2,74.5,58.1,52.5,5.9,20.4,23.9,21.9,46.7,10.4,28.3,2.8,31.0,85.0,16.5,32.5,12.3,43.9,3.3,28.1
13121008302,21.7,30.6,9.9,54.0,84.0,7.3,10.3,9.4,83.5,79.8,60.5,8.8,22.3,24.8,18.5,52.5,20.4,40.5,5.1,36.7,84.5,12.5,35.3,16.0,43.1,7.1,25.9
13121004100,25.7,26.1,10.8,48.2,78.4,4.9,11.1,7.6,78.9,72.6,52.6,9.3,19.7,23.4,24.7,43.5,18.7,37.8,4.6,38.9,84.3,16.3,39.9,17.7,46.7,6.2,30.7
13121003900,26.3,26.5,11.0,48.5,78.9,5.2,11.3,7.9,79.7,72.2,53.3,9.4,19.3,22.5,24.3,43.5,19.0,37.8,4.7,39.2,85.2,16.1,39.3,17.5,46.4,6.5,32.0
13121003200,11.8,10.3,23.4,18.4,58.4,3.3,7.5,2.1,68.2,77.0,67.3,2.9,33.6,40.8,13.8,74.0,4.1,21.9,1.4,15.1,83.6,10.0,20.8,6.4,33.8,1.2,8.4
13121008904,9.1,14.1,20.0,22.9,69.0,5.1,7.0,3.0,71.9,80.2,71.8,3.1,41.3,43.5,9.4,79.3,5.1,27.8,1.7,14.0,83.3,8.1,18.8,6.3,30.6,1.5,5.7
13089020801,14.0,19.0,16.5,32.7,76.3,5.3,8.4,4.4,74.7,79.0,71.2,4.8,31.9,31.6,15.2,72.3,9.6,31.0,2.7,21.9,81.3,10.8,27.1,9.4,36.7,3.0,13.6
13121006200,26.2,25.1,11.7,46.9,78.3,4.9,11.1,7.2,79.5,73.1,54.3,8.7,20.2,24.3,24.7,45.7,17.6,36.7,4.1,38.2,84.4,15.6,38.1,16.5,46.5,5.7,30.2
13121001600,10.7,10.3,24.0,17.6,57.2,3.3,7.2,2.0,67.5,77.3,67.0,2.8,37.5,42.7,13.2,75.7,3.7,22.5,1.4,14.3,83.1,9.7,19.9,6.2,32.9,1.1,6.9
13121005000,11.8,15.1,20.4,26.1,70.0,4.8,7.5,3.6,71.3,78.4,67.7,3.7,32.7,32.7,13.1,73.3,6.6,27.7,2.1,17.6,83.4,9.6,21.9,7.7,33.7,2.1,10.6
13121007704,22.8,22.6,12.2,42.6,77.3,4.8,10.9,5.7,80.2,75.1,60.7,7.0,22.1,27.6,20.9,52.6,14.8,33.5,3.5,33.1,85.2,14.1,35.4,13.8,44.9,4.5,23.3
13121009501,6.1,23.3,15.6,32.7,80.9,9.5,6.7,5.8,78.4,90.5,75.8,4.3,43.0,46.3,7.6,84.0,7.9,37.4,2.5,14.7,82.4,6.7,17.9,7.5,26.7,2.3,4.6
13121008500,23.4,25.9,11.7,48.2,80.1,5.6,10.8,7.4,80.9,76.2,58.4,8.1,22.1,26.6,21.5,50.9,17.5,37.2,4.2,35.3,84.1,14.1,36.3,15.4,45.0,5.6,26.0
13121009900,7.2,17.2,19.7,25.2,73.7,6.6,6.9,4.0,73.6,86.0,72.9,3.5,42.2,45.9,9.2,82.5,5.8,31.2,1.9,13.6,82.5,7.7,18.0,6.7,28.8,1.7,5.0
13121009601,9.3,10.7,23.2,17.5,61.9,3.9,7.1,2.3,68.7,77.4,70.7,2.5,40.3,40.3,9.9,78.6,3.8,22.4,1.4,12.8,83.0,8.6,17.5,5.5,30.2,1.2,6.0
13121001201,11.1,11.9,23.0,20.7,64.2,4.0,7.0,2.9,69.0,77.1,69.6,3.1,36.5,38.5,12.0,75.3,5.0,24.7,1.6,14.7,82.6,9.1,19.4,6.4,32.3,1.4,7.9
13121009700,6.6,21.6,16.4,30.9,78.6,8.1,6.9,5.2,76.9,89.4,72.7,4.2,41.6,44.9,8.6,82.6,7.7,36.2,2.3,15.1,82.7,7.3,19.1,7.7,28.2,2.1,5.1
13121002500,25.0,21.8,12.4,42.4,75.2,4.2,11.1,6.1,78.4,70.1,54.2,7.6,20.3,24.0,23.0,47.0,15.3,33.8,3.8,35.0,85.2,15.6,36.8,15.0,45.7,4.9,28.3
13121001400,9.5,10.8,23.3,17.9,59.4,3.5,7.1,2.2,67.7,77.9,67.1,2.8,37.9,41.1,11.9,77.0,3.9,23.6,1.4,13.7,83.5,9.3,18.9,6.1,31.6,1.1,6.0
13121011900,20.5,15.0,16.2,29.6,67.2,3.2,9.7,4.1,73.2,66.5,58.0,5.3,23.0,27.0,19.5,54.8,9.4,27.1,2.6,26.7,84.1,14.4,29.3,10.9,41.0,2.9,21.8
13121009602,9.1,18.7,18.3,26.8,75.7,7.5,6.7,4.8,74.4,84.5,72.3,3.8,40.9,40.0,9.2,79.9,6.4,30.8,2.3,15.8,82.0,7.7,17.7,7.1,29.3,2.1,6.4
13121008102,30.1,30.8,9.3,52.1,81.6,5.9,12.2,9.5,80.5,73.5,52.7,11.5,18.2,21.8,26.4,39.3,22.3,40.7,5.5,44.8,84.0,17.3,41.0,20.4,46.9,7.9,36.6
13121008101,23.7,33.5,9.1,55.5,85.4,7.7,10.9,10.3,84.0,81.3,61.0,10.3,21.6,26.3,20.4,49.2,23.1,42.2,5.4,40.0,83.2,13.3,37.6,17.7,43.8,7.7,27.8
13089020300,8.2,15.2,19.8,22.7,69.0,4.9,7.2,3.0,71.8,84.5,72.3,3.5,42.1,40.7,11.1,82.7,5.3,29.1,1.7,14.2,80.4,8.9,21.4,7.0,31.7,1.5,5.6
13121008301,22.8,26.6,11.2,49.2,81.1,5.9,10.4,7.6,81.5,77.5,58.5,8.1,22.3,26.0,20.8,51.3,18.0,37.6,4.3,35.8,84.3,13.5,36.3,15.3,44.5,5.8,26.1
13089020700,15.2,18.2,16.2,32.8,74.6,4.6,8.9,4.2,74.8,76.7,68.5,5.0,30.3,30.3,16.5,69.7,9.5,30.7,2.6,22.9,82.3,11.7,28.3,9.8,38.5,2.9,14.7
13121003600,19.4,18.3,15.1,36.8,74.0,4.3,9.5,4.9,78.0,73.7,64.4,5.2,24.1,28.3,17.6,58.7,11.7,30.3,2.9,26.8,85.9,12.3,31.0,10.9,42.2,3.5,18.6
13121010114,13.5,14.5,20.0,23.2,63.2,4.4,7.8,3.1,69.0,78.9,67.8,4.2,38.0,31.4,16.2,70.2,5.4,27.6,1.9,19.3,82.6,11.0,23.0,8.7,34.6,1.7,12.7
13121012000,30.5,24.7,11.5,47.4,76.3,4.3,11.7,7.4,77.1,68.2,48.7,9.8,17.9,22.6,28.8,39.3,17.9,37.7,4.3,41.6,83.8,17.9,40.1,18.7,47.6,6.0,35.8
13121010211,9.0,21.6,17.3,30.4,76.3,7.4,7.4,5.3,74.7,87.7,67.9,5.2,39.9,41.6,12.5,78.0,7.8,35.7,2.4,18.5,80.9,9.1,20.7,9.4,30.5,2.3,8.2
13089020500,18.3,20.6,15.5,35.6,77.2,5.2,9.2,5.1,75.5,76.4,68.3,5.9,29.3,28.8,18.2,65.9,11.3,32.2,3.0,26.4,81.6,12.4,29.5,11.1,39.3,3.6,17.8
